file name,timestamp,etag
EEG00001.zip,"Thu, 13 Oct 2022 13:31:56 GMT",120671a860b25d09f60d3e8caec11bf0d94744b466ee38cf5c6b4ad98a88e3f2
EEG00002.zip,"Thu, 13 Oct 2022 13:32:06 GMT",0164229d582f27dc6c69982db21a6955fa29ad284b989e7def4edc66cc762deb
EEG00003.zip,"Thu, 13 Oct 2022 13:32:17 GMT",45c8460a5e19df61ad09cb7ef13e23456572f7c3c5a491de019a947c405b502b
EEG00004.zip,"Thu, 13 Oct 2022 13:32:26 GMT",b72ddb0e8187396a4ebbab45e027337c16e7b171292edac4b1ecff391b81cd98
EEG00005.zip,"Thu, 13 Oct 2022 13:32:36 GMT",039c37a11f30aaffa23267e6f5af6b8db0cfd29bfc6b2007d3f158b72573435d
EEG00006.zip,"Thu, 13 Oct 2022 13:32:44 GMT",1222b7839cb863bb82755df8342445c3380e898a918e4843e438cdd17f780a95
EEG00007.zip,"Thu, 13 Oct 2022 13:32:56 GMT",9f3e3db3270aa4566c84af108e7767ecefdb38907b8adce9817b8c2295221b3b
EEG00008.zip,"Thu, 13 Oct 2022 13:33:05 GMT",f703aeafbb8cf640f3d4f38076b3714a6768b9aac5d03b609482ffc5f7164eaf
EEG00009.zip,"Thu, 13 Oct 2022 13:33:15 GMT",1dafb3b236ef3f5510a7f56444e01a5549069b63e9b89e7f91e1384a84187029
EEG00010.zip,"Thu, 13 Oct 2022 13:33:24 GMT",ab3165a074b9588eab21457a79c0a79cb6dfebb5aa6fec2acebbc5d55c7103f4
